10000 10000 74799
-395551 -525280 -332318 -514337
-102978 -929272 -212781 -902034
-105561 71737 -127597 67192
640923 -216565 691347 -244131
-82875 -702899 -202060 -702542
666016 -195842 738597 -229833
-65702 613985 -186536 718749
-702112 721826 -694875 693718
78358 850248 59296 843819
72296 -990261 8029 -983384
581478 904089 587841 884487
816088 32612 811192 2660
790438 -731510 785464 -744802
-293772 -781080 -386430 -771065
770536 393137 803802 305101
-770587 532832 -727002 513761
-488136 -360196 -456312 -358661
612841 -1043937 647747 -1043698
-978994 955431 -1011464 905093
1000183 -139208 1000121 -123740
-657713 -1018196 -634793 -1017801
678821 890295 694860 898210
985274 -803493 1030128 -809298
-247307 699354 -312269 771853
-757701 -475074 -756565 -490276
596257 184971 599657 179868
486570 -740488 491493 -738572
-968820 433911 -965033 407407
-834310 -147819 -830813 -128685
983837 -910147 956994 -887852
-423959 815530 -442021 852732
-30479 -334054 -7568 -326617
-597445 -85515 -520788 -44296
522775 -431522 493800 -427205
-533549 537143 -436022 358503
-43645 -80811 -70489 -56539
436050 -314365 371172 -333044
-609737 977462 -574103 983602
-1010032 -965022 -1023711 -1010026
-765419 185119 -798134 60757
-794701 -929498 -786787 -811284
122627 -256018 110306 -252391
-294828 633113 -273576 609002
-344606 709846 -315812 692398
-847232 -651215 -757004 -519724
-568284 -128756 -673243 -243860
504362 443246 475251 510577
533882 -986934 437095 -987546
-517724 83746 -533467 102540
9490 913451 -19367 898187
-608003 73831 -581872 53501
352631 485521 310192 533203
55336 923682 54184 910793
188930 -412405 185124 -426844
469481 880436 438046 888968
582406 747923 545497 822861
251207 -278498 256547 -260074
-911789 257866 -856638 507201
270660 1020374 69126 1016249
-696936 273581 -509117 246518
-483739 -703087 -485360 -654328
-826817 -854513 -824071 -851796
719231 -829989 -640042 -702640
-407150 36272 -369980 27430
-884966 314604 -894801 274961
222534 6213 74269 57024
530298 783050 557306 703583
821755 28532 823950 43856
-123232 -554793 123438 -543791
865016 -982995 930843 -989607
316699 -707526 304922 -710804
-648690 -786617 -626263 -784817
-402579 611380 -500246 639854
7847 -364033 163779 -309958
770106 -1037100 191487 -1040569
1001202 -566846 927081 -699394
-637523 -341135 -609289 -265124
923589 313134 938641 330438
99694 972783 12682 964205
-397439 -101100 -390671 -106650
-293001 -276061 -217839 -275791
1005414 -449138 1004647 -466501
664727 53359 692444 11318
373391 -954700 211311 -966369
819512 -652201 825458 -641565
725259 147439 726944 148955
-467697 208295 -475696 200038
708684 980913 681285 988412
-915515 -152490 -931383 -260050
-919352 983533 -931225 986254
489401 -879910 364344 -882071
264905 -729483 268193 -716879
298977 -93219 308150 -86679
919168 518276 885836 557530
-503766 -511784 -576055 -525106
-339270 636939 -356581 637005
-587309 766925 -596898 771208
193596 332167 315713 260912
-376128 -291818 -280371 -259721
-477825 -11851 -492897 -2944
-685218 -51422 -684468 -49473
420508 -396521 360884 -400951
364856 -47809 406446 -99865
-667389 306734 -541214 283835
-442408 -4610 -482362 21244
185997 345648 347583 242357
-1047554 116859 -1047824 24183
-717155 -877323 -711724 -903272
-397330 -765862 -399291 -767481
560026 125546 554747 163265
511931 829215 556956 682881
643530 -288652 721052 -265306
-351299 -172827 -437351 -177981
1019441 369849 1021032 355576
-346201 -391712 -254467 -368759
-608878 -840837 -566108 -809246
-992035 -201006 -962651 -239422
429172 -368671 390545 -366704
841225 -316608 761538 -328216
-846255 962691 -785702 947264
-991399 293729 -998810 283613
697099 -824781 731735 -826627
92911 432543 44155 476050
440807 -178564 356482 -150132
352382 633301 384594 515672
-569793 -978142 -538438 -978679
323201 -750117 307687 -728811
836445 -28764 818290 -26226
150426 375282 66868 440825
915589 -186119 856311 -214966
-258860 1036854 -167291 1036755
5389 764531 13753 760301
-264967 -936281 -292329 -929640
-598585 697011 -804449 853269
895433 -88479 905888 -28883
-801157 -685962 -806039 -690398
-95404 239967 -119518 272180
-280379 -91351 -424829 -52869
-517156 1047832 515993 1048478
738034 895842 702745 911205
623436 162490 594533 168169
-83129 -293831 -55018 -284816
633792 1017014 592827 1006134
-498430 1032478 -485439 1033740
776482 314634 784602 300012
347478 -207682 324145 -228189
475148 598540 538921 517810
272414 -519037 191629 -505242
-98319 499431 -64440 482977
100701 -382811 101921 -378341
763970 -818776 791620 -821269
924198 181279 914767 167752
-791335 43702 -745484 153906
290251 195326 156788 304678
-271329 638044 -315464 690180
-989656 60060 -975346 109839
-752839 38572 -747948 31806
784777 658813 763581 660369
278904 -310442 302560 -289435
-202068 -910750 -186524 -915406
668787 581507 668984 591539
891792 916482 854072 896912
-809752 131561 -813122 141190
884063 -621916 878809 -629277
236651 951216 242975 941922
-445216 262082 -530046 303191
45195 789710 12220 797025
-686944 -26961 -676242 -31060
432428 -350654 447203 -344449
825391 -754451 833482 -764780
-377339 -47962 -413410 -36190
645881 -806360 530816 -797865
710365 1027669 392503 1027090
616596 -585544 626441 -578610
-372711 -872474 -398598 -849720
-567733 -870608 -611216 -881163
539588 325784 215812 492099
-680713 197088 -653099 194586
992456 148640 1030690 -332212
-137346 -793765 -146821 -785689
948362 574270 943071 552333
-136793 -262719 -141643 -254027
521952 -947556 546565 -944947
229573 792330 231188 780814
-124461 89517 -132411 66457
541226 189326 546281 155996
-714739 942123 -739716 949943
-660966 200895 -585963 202219
694623 939244 705270 936736
233470 1017567 283690 1021302
-49853 -632413 -56320 -654688
797421 -41519 856624 -78599
155454 -1007433 265521 -1006178
899411 267472 859633 189647
-183273 452257 -65942 346853
-954560 239074 -954620 277528
709748 -49858 588398 47642
355758 -326080 453795 -310264
674447 850161 792293 875624
-638758 1019069 -541498 1018872
-501887 -281280 -421490 -329098
-798547 243155 -783299 249781
583565 -650114 588578 -692112
143203 -656721 64349 -655209
-511253 -27862 -270898 -80530
-277447 -651686 -246866 -643471
-739570 59419 -752113 66803
-90135 -992592 370807 -1002368
749805 -39652 710363 45406
459905 -469508 453475 -461623
1035230 -1042009 1040687 -988120
-624952 806273 -659914 831246
-491212 -551466 -300149 -519493
-455788 -921699 -402380 -927809
-361391 -171368 -284555 -169103
130267 447752 233747 365569
572646 767742 592501 736432
-631207 -99424 -588914 -79696
689781 -511746 712544 -513211
516714 992445 471967 972128
471136 375672 449894 394068
54655 1176 -113820 31082
61395 -452708 68607 -461082
-743168 -292951 -794857 -402144
-711088 -413784 -721493 -435568
-691220 -511585 -669437 -516508
-867646 410157 -868191 433250
77844 699478 87616 684385
-202769 35162 -226022 33077
373929 52481 407746 23228
570186 579950 566064 608463
-693552 -745722 -635136 -763923
165736 -145799 172017 -159516
-285221 -138476 -271840 -151294
-239610 -828517 -158903 -827377
-731425 -487588 -792808 -583153
701345 -625308 684590 -601908
599345 960009 582956 923799
-856363 -197115 -862536 -252187
521701 670657 441671 823679
131323 -74938 176916 -64769
-685439 244837 -679545 234424
974641 -113229 987102 -105583
1021893 -467964 1025021 -440183
144110 -520750 187597 -522856
869426 904970 940471 944961
-434653 -324119 -481986 -313909
774313 -275686 686455 -294284
-175643 -113860 -257397 -66519
-716383 -465278 -781537 -561486
-671049 -919935 -656772 -948016
-135351 -143838 -138851 -144490
-503651 -585111 -570916 -580656
-949120 -794305 -976486 -829079
-416776 872582 -380286 828803
-766718 561788 -778305 601416
886596 514208 888076 493524
446978 -225658 438860 -229201
24166 -979586 -37757 -973998
477298 -148285 523579 -172559
-504961 -243 -532410 46307
-401960 549296 -277832 458137
-1034401 -760593 -1026212 -781449
-529133 458991 -556929 496377
-817289 -417941 -825828 -446080
-161026 93824 -235022 138148
-450408 856813 -520981 920438
-367471 560456 -387106 611076
-93215 -313182 -328069 -383070
-317655 569894 -288890 544947
955894 -819509 973877 -819331
-1041478 -576349 -1037218 -804122
-491982 -673232 -527656 -649513
-452703 122300 -450995 81221
50530 602528 -162029 717371
576994 -239340 599352 -255347
-309685 857205 -185500 783065
121086 465565 162011 428877
-761927 742323 -749860 718105
-275546 356861 -209295 366522
-72075 -607788 -138357 -628298
-202824 594225 -251047 635634
-575852 -566808 -289717 -579738
496264 761841 469723 798194
380762 -435164 366742 -412470
969265 50910 970720 29616
814662 -536780 801528 -546973
842532 -757549 880183 -781898
1001663 -666679 1004393 -653175
405854 1036049 386775 1041223
417665 15517 414346 17551
-91932 -776821 -125172 -780900
-412605 -1020376 -286959 -1006397
55286 -777413 40233 -771673
-190813 299029 -161135 304281
857821 -1005506 911551 -1035484
-193618 -425896 -240687 -440888
544923 -849665 518212 -849630
335002 1023407 219607 1025482
-167786 1030297 -84754 1030585
-715254 70215 -756180 4664
-700070 -524352 -664979 -524108
-782507 -79407 -778813 -58270
861994 -282038 997058 -293440
593717 -996159 834648 -998111
-992955 535519 -992299 496210
-930096 185474 -949771 133829
-843166 188727 -830571 259300
167593 -890505 417064 -887171
-990077 -231195 -1006736 -60254
169051 1028098 27176 1027146
47693 463744 26349 494604
970525 -1030117 993215 -1029152
-940813 304746 -960235 418771
-937721 886262 -942250 866856
72583 325370 32531 354039
7038 -824223 -317116 -811907
-192493 -985765 -357194 -983241
-228471 286976 -311914 281237
343891 304228 391655 281275
643125 147688 569253 249668
-708072 -685907 -731598 -656089
393430 -895931 77912 -895713
782261 970466 731061 953830
-1037338 451453 -1038229 463447
94221 -284967 115920 -271754
-69625 -574892 -127871 -575962
1001938 -382471 944975 -370346
-211357 414684 -170888 381372
-753522 -711160 -748386 -705500
-38583 -456610 -63232 -476687
123136 -947579 114288 -947092
-798323 157921 -796763 113091
-698544 110478 -697237 -49227
-106235 -423614 -108842 -420312
-959218 42840 -939499 76418
1019001 -327293 1026481 -314979
-477680 845304 -492972 876301
-983364 -279736 -1023111 -4852
418553 336942 430373 336687
645664 -297881 706579 -275854
-315210 790810 -277614 754065
361646 141126 496674 40065
-355232 -64705 -274865 -90861
-27418 1035952 -74170 1035458
122332 -266390 171470 -270457
271840 910481 226333 994731
160490 -903093 135142 -901744
408125 -763795 381625 -601948
133646 -242190 129599 -254374
407966 -510631 464716 -636934
-310259 -355274 -344305 -334081
856504 517107 846362 519269
788594 342887 777238 355245
733107 -971162 956544 -960395
802833 770617 713575 837171
1003217 748880 1013190 731648
760534 -52376 796139 -110652
-285605 -826575 -204693 -824668
969387 267886 990998 322635
-791249 426395 -794473 377186
-102901 -683714 -17068 -682161
252516 -251343 276805 -271301
-592080 -1018074 -594055 -1029083
209530 -626100 143543 -620925
-498979 -264483 -497931 -257163
-345795 -914195 -538988 -916129
-768370 483741 -830473 526521
-335391 483597 -359426 486324
576 357284 34230 320426
-509868 496504 -519180 521102
-147702 -995226 -275901 -988610
889599 -615976 903736 -603771
535344 526423 514036 549447
248249 -154910 229729 -125559
648022 -253766 595305 -226302
-1023763 880869 -1010768 845069
248441 872057 168440 927829
365620 48145 120017 254970
-743451 509638 -691973 446907
920408 572292 926326 621462
-474037 -687094 -466385 -627910
-935759 -268972 -915916 -39638
-531260 629199 -572435 646874
992818 877703 993700 872171
-1038787 444116 -1031331 420976
-384746 28857 -385769 19695
166206 -553238 262192 -560995
215556 -208235 216860 -201961
465749 860788 349004 905745
664314 248933 463665 356593
-476441 -1046826 -288653 -1046335
824353 -680176 866680 -658073
-184143 145408 -105357 114560
331725 1017005 84958 1013711
-940570 90963 -930646 87719
-194970 -115229 -211522 -98138
446099 482399 405740 545908
755776 722647 726403 743350
590538 -558669 586695 -541172
926020 -975647 900386 -978275
-737439 184661 -775702 85931
-253455 -832325 -277745 -833146
-758369 -434317 -770880 -445053
178916 1004411 167516 1004907
-1026040 -793713 -1033887 -820067
483519 -295824 496788 -244990
1018984 228099 1022408 194494
133894 -909269 -110203 -896639
150086 -153697 154814 -158953
-97090 828665 -122051 837371
-569465 -581188 -584493 -578495
437886 799196 409712 845919
832822 48303 775644 62625
695361 -585001 698515 -594715
259009 1043530 609090 1045470
701756 -354577 723163 -353418
173766 27248 201429 15384
256921 -807347 362350 -820963
-416028 546867 -408249 532620
-199436 205360 -63668 151052
-553644 540102 -582950 537830
-545339 -1034121 -409333 -1012941
-505282 429933 -539292 468746
340516 -297110 425121 -254654
443818 25978 381773 63726
-542354 798540 -579674 811770
-147586 -325807 -339678 -384272
-436572 262357 -512897 306778
550999 506385 583559 472224
-940904 -463884 -921969 -393912
679343 -412823 818199 -415815
1014879 -979402 991811 -981044
-641672 58182 -638025 148527
338627 -21002 349325 -10601
674066 -591200 673728 -584222
736382 688577 734802 692333
876579 89655 885135 137338
550113 344385 530690 350750
-158609 -627134 -106320 -617551
-702313 238206 -744884 224192
-152287 312405 -248511 302336
-885542 -858199 -915428 -892649
-750 476764 -84484 547546
539008 -895593 247272 -898045
-741473 -197962 -742884 -209140
-808069 -656270 -811379 -665507
936370 169689 925119 143697
-687409 903746 -709074 923211
-507678 693376 -521436 695647
278938 421807 242174 444095
780160 1031899 738864 1032733
-842999 -381741 -930292 -627553
-603923 -938439 -609692 -931435
-139457 -75467 -149232 -71807
753314 547364 752623 593327
-502603 -272228 -448499 -272834
-33643 748227 20860 718721
-852580 -955595 -787683 -997659
-163160 821972 -294934 877896
346221 390653 316711 403876
41807 528296 155042 430835
60761 -509909 64252 -510875
106901 -33842 103534 -26375
-88412 -299469 -19786 -276934
722766 -15315 773294 -82819
-85923 -740286 54816 -750367
670414 -763928 665948 -758068
824846 -533223 839158 -509699
-448811 -212804 -462753 -229203
-446769 -135252 -469158 -139204
-994319 -412052 -1001267 -429767
-605883 83314 -530708 17275
548788 -1036392 535714 -1036991
233054 829902 182635 825839
147466 190601 108880 237168
-709581 806551 -721459 814289
-7717 457142 48300 424219
107548 -312477 155889 -300018
666608 1004934 690608 1003249
-493050 -226181 -540345 -228586
-297890 -916282 -266201 -923216
-1042596 400896 -1034749 208510
1018848 -307895 990577 -316410
748195 -636650 747088 -645138
759100 400222 739746 393026
-835932 746567 -851777 751699
129027 764643 148293 761433
920318 -131024 891462 -149614
694756 -534284 684188 -557806
270428 -916439 595648 -904576
56069 812765 -53595 831972
677216 246441 319026 436954
-174608 -461875 -173633 -455186
-791008 -965635 -779946 -973473
232544 65069 83428 214673
539643 783893 562212 701318
-378065 684241 -425271 699114
1039903 -39098 1030037 -3226
-1026992 -722833 -1031472 -602885
241970 584148 231877 609633
-762891 -705002 -746890 -701274
-499048 -582077 -516191 -575197
-189506 98941 -205811 114329
562294 122141 562325 85107
-525430 -491434 -548756 -475230
-627199 -834202 -600785 -818502
871830 -509629 897385 -458363
409803 -230839 403785 -221975
907676 -156417 941466 -147044
996236 143282 1000629 129868
77063 -926402 31178 -931239
-524335 548524 -468990 464876
832118 -87077 829308 -66894
256361 -38893 242494 -26540
-723692 980109 -624504 994756
-426383 -414732 -490867 -439101
-580013 986481 -489269 995857
-975334 -766387 -843215 -491562
-546800 961380 -658622 967155
697797 357819 692868 375567
-205493 534946 -178822 496916
-170715 -982857 -520720 -974059
1018343 -886027 1013525 -894141
241832 -810611 250969 -822691
-1014464 1486 -1016318 13627
-625803 -297741 -635979 -335054
-469953 -149578 -471967 -164520
-149701 471942 -118250 434539
-385906 865996 -385142 863435
157763 769413 205149 759443
-734945 -770436 -726146 -742697
937295 -429491 594301 -418005
-12727 -599985 -6992 -590559
-767469 713627 -714015 640015
-290859 -1024839 -80262 -1015423
252913 377531 321109 319290
578822 497197 513271 604483
-939292 195419 -943599 171239
335307 -966872 336913 -967324
252378 693999 271490 709678
904334 507651 909485 481715
604588 -16672 609268 -17597
-626624 353333 -614837 362449
886487 -5005 887051 -7476
712232 -637493 708854 -633549
615438 790243 620046 803916
-452590 -169013 -404034 -163221
-610981 814480 -593938 803635
522389 505950 510384 510161
496432 525489 420853 650188
-860173 -297892 -860511 -301535
-101561 180004 -74770 194561
-220435 -766376 -179897 -780686
-93063 -269753 -86862 -265872
-794187 477155 -764224 452413
222669 822704 170113 823200
635389 -89063 765828 -177992
-988000 -727885 -964262 -655900
243022 770379 265530 771694
919452 -927188 941700 -931933
-1013156 347046 -1019982 357240
-115136 -278294 -108071 -295056
886371 373660 918340 419816
61220 -420623 9558 -437613
-114608 175973 -189073 201823
383529 -748710 366671 -679337
661542 424584 665964 416565
377853 622593 324950 683263
633083 177004 671216 113708
865042 783689 910412 786922
-909382 -166939 -927596 -300393
72187 -710898 30614 -710073
165152 -482060 182525 -451859
-433524 -1027207 -471094 -1032698
-891556 -308369 -913986 -398344
-155207 485945 -170254 505252
-356213 -21121 -244019 -80667
-469469 -1022633 -529962 -1033769
54946 -395145 -18514 -422629
672915 -555585 677115 -536080
-174465 179358 -192379 185055
176472 1020719 75026 1020738
782133 867214 902607 903697
7109 18307 -60168 25121
-659898 -49837 -662478 -49678
-588030 52694 -555448 12905
187385 926119 267167 888518
523115 476106 548450 381525
168676 1004409 -44958 992963
-422042 -905913 -399039 -906679
465759 903953 490214 907252
939213 -933036 902031 -934369
506250 916261 597662 862074
695811 496209 669434 566516
-62099 -846511 -249637 -845526
617214 290285 373456 412493
-989263 -368461 -990884 -356584
-973547 442911 -988034 445028
-164040 -848788 208031 -845652
-864743 714709 -889159 773977
-716250 -151356 -709568 -149821
891302 -267032 952593 -253749
25 -964233 -201249 -960880
-571093 40436 -593987 58722
-515233 552674 -476213 491979
-45713 -543817 129177 -541178
409053 -139452 419840 -150427
-720016 -330247 -727687 -317914
742665 -670783 836093 -650874
926105 894631 910867 875247
418314 -817448 433809 -818411
-640027 -898969 -514808 -858321
847066 -27665 846629 -11431
-725267 1028093 -980628 1027650
1025348 -871341 1027583 -915253
-727018 -809856 -728404 -872989
327412 -900024 561266 -895226
995166 -258946 957784 -262569
1040962 507829 1032489 776166
-951588 899563 -888088 593067
-1027154 149767 -1018449 89915
691742 955234 760191 985519
218202 78859 268018 24602
510840 999716 600267 1016158
307784 -601503 325525 -648327
977314 896844 971897 897391
-1046432 -57252 -1045822 -155873
981007 -18137 973170 11389
374109 -473431 376781 -489353
-238395 -600592 -129852 -604727
-138635 -492685 -146518 -498697
-159293 362579 -172886 358840
-41344 192618 -97353 244703
378562 310751 372806 299313
324147 -171425 304341 -154338
430476 -816452 290035 -801926
-39944 -371480 24419 -350465
856567 13763 877840 -120971
-137368 410813 -245974 497378
707956 516189 736419 609161
392863 415950 249635 505590
-325194 891745 -273956 863715
-406489 -614389 -470394 -611648
-542997 1045231 -558006 1047494
-990482 561850 -990548 476907
-512886 796721 -590756 846206
936198 -120693 912208 -105755
966801 -351269 939802 -349335
-305485 -492051 -506467 -538891
355479 -381887 390175 -363507
-828266 -594398 -757321 -501635
1004452 -370073 995866 -360749
-681196 -569762 -593509 -583018
-86512 -252764 -156958 -270668
320822 900732 368373 825781
998579 -690969 995636 -703262
262314 45410 -25751 339137
-436038 240783 -539998 260076
97751 -102563 137826 -119425
-652527 -1029923 -626083 -1034773
-658498 861355 -772790 913364
-943810 231323 -927246 334386
955420 -798409 1012495 -784021
-571845 626738 -596072 652104
-527743 -665175 -498575 -670134
373747 -376767 359331 -392674
-19953 -587921 15741 -590071
490241 -802755 421731 -795730
-263514 -704702 -426188 -709358
691731 -130171 606474 -75482
720945 -357553 746075 -352739
-929524 -74286 -922930 -29177
351065 -843607 356778 -844150
838413 276513 835945 262629
-879869 271804 -881599 280022
886005 837092 877541 836498
280822 -433460 295578 -468455
-657925 562341 -637568 527058
921498 334691 887994 263132
786217 813284 902868 809097
-494675 -17888 -543258 53057
-842381 -464510 -852312 -479715
763247 -124714 808925 -169107
135370 760055 179296 745085
192867 -1010645 109115 -1013544
-928170 -512894 -938866 -561308
474480 -86121 503205 -106053
-26849 -861511 89636 -865919
1030214 -130029 1038867 -302538
-865091 175242 -863670 263763
-376458 -563822 -319802 -561631
681200 795433 652961 809463
-121195 -636447 -144725 -636935
460120 103730 427276 129672
-463923 -258516 -524893 -233421
-434649 39864 -259202 -64334
-400122 844306 -481129 922915
-673426 -482 -674905 -6261
65652 962858 -96039 966716
-74523 1038486 -141702 1041742
837497 365883 841627 344753
-111822 16375 -106025 15080
106174 871089 146699 860241
589851 984217 601753 989578
238149 1013533 149350 1013952
366676 -720095 356090 -699213
668938 920985 637939 930530
-1001589 -366436 -1001624 -384476
417750 869693 462084 772869
-164928 986366 -155175 989494
83818 -61201 111482 -61062
-169413 312757 -279112 330205
-248525 -17387 -220764 -18093
-244265 986091 -140255 993256
1024022 -754663 1020570 -727509
785250 247153 747141 319343
-732555 -382549 -640977 -295366
-394541 861224 -294373 768082
972716 -565800 1019583 -499974
478929 762864 509888 695477
-980644 917142 -978203 858571
-682212 -933237 -683502 -943145
-719885 -868422 -716165 -900694
627306 -235422 630986 -230765
-948843 -570131 -937383 -522560
-13743 -482882 42408 -443717
1045861 -67123 1046592 423492
-460553 -6197 -459620 491
81025 784581 172361 619760
627053 -891044 642891 -894251
523001 23021 451514 75878
-238450 -852974 -52270 -857288
607835 -225415 571961 -209752
318154 -663135 293316 -660921
81992 406362 58540 413993
969078 231382 968000 236846
-685929 896613 -686481 907869
-104332 242331 -151776 297942
108104 27576 241405 -10853
-355135 925531 -326526 926181
-751389 -314397 -717025 -258932
-107772 204807 -97488 187256
424073 -166959 333360 -132240
664341 -71809 755936 -135241
408726 -341377 323010 -361155
-921113 994523 -912445 984263
291413 963182 338424 964575
720795 311353 735709 276472
972989 -184973 964855 -142881
-106594 326587 -33816 267095
-918526 -285666 -904524 -202690
414792 -1002594 79740 -995921
-468062 -196842 -506748 -189523
907904 601631 905550 574028
326491 -105938 313318 -92476
377023 -452084 403128 -518780
912761 530155 896812 559862
-30055 -330739 27161 -302626
-128709 -219602 -87532 -219628
-452157 -544275 -447763 -544145
13285 -763436 150643 -776525
-752698 437357 -787521 468373
-223165 399087 -220723 403685
726364 -789261 541928 -754213
-388157 1195 -401458 2969
-592598 201594 -655612 200832
144763 747590 98581 766687
-660658 68018 -653510 85746
883732 42802 875434 96572
231990 275962 224054 278279
-533676 -543850 -328647 -496611
334597 -947060 217531 -957011
893084 -2599 893260 -13610
536397 -84725 494438 -50730
449941 -831093 503005 -836749
-440600 621160 -425111 605831
-429822 -21429 -449556 -14200
-399435 741173 -412171 754605
411978 472695 391375 477646
-731676 -616739 -681176 -617994
281248 75782 276273 84429
437525 350958 417161 350744
-949119 -185502 -955297 -301045
-221258 -1002323 -243392 -1002462
-271665 979864 -309805 991183
-757094 706895 -735617 685919
556563 433527 569579 410955
929297 -471628 946318 -474838
-1006918 359700 -1012758 380003
520824 -771271 565103 -778066
160543 491183 177499 443485
-347538 335403 -332849 260153
-693890 -812410 -658508 -897386
-481099 964630 -431373 962781
-253063 631480 -304627 689037
42768 -480255 21712 -494088
-877815 194835 -881459 143979
-720387 -132047 -701609 -64464
-584980 724195 -621644 738090
498575 -815170 210783 -786445
-224667 -264230 -238839 -266728
-692205 -1003492 -701727 -960340
-971831 -70228 -974754 -75142
974384 -791138 956900 -797025
309400 -489188 291772 -429849
-456169 842259 -457357 831821
-112527 934867 -64590 939067
-364825 250520 -255792 140477
936081 102418 918446 62497
451615 355232 532403 311391
899995 56777 903521 29269
-476969 -649570 -476141 -703851
566603 125226 549569 223358
-480673 380010 -429495 328582
406374 -1040539 725968 -1038432
31882 -200822 -30920 -204001
-233153 1009870 -266242 1001822
355559 -893124 47753 -894547
51647 399430 7264 430490
1045186 -42151 1041480 43872
60468 -316547 140070 -303783
575675 160353 574803 158455
-846390 -176343 -847402 -177232
-618656 628445 -635101 676913
-321998 -624768 -305196 -617243
-574667 128712 -583101 151164
-778515 854577 -717771 814617
-828333 -228255 -806189 -170355
795477 728923 833276 710800
588791 -271138 593070 -256608
-13773 -463022 -29977 -471112
-329085 -401678 -288469 -388836
-269565 181773 -270953 181953
595098 973457 617590 988299
981146 -324743 971719 -317976
-1036124 -192393 -1027901 -274726
776150 165381 775959 168414
-728736 58217 -741419 77447
688855 -879712 807935 -876485
-308986 443027 -302115 429720
51797 55520 14623 69966
866243 -305893 777434 -311275
-368143 -361537 -408728 -353399
-767418 -670953 -765542 -647700
851569 126409 857813 119039
214490 760717 198358 764368
-580124 -277758 -559868 -352809
-400068 -819592 -470868 -799062
56076 -937151 14725 -944947
-766505 657650 -748361 639966
-284580 346025 -309262 343115
-892696 -428853 -937334 -568381
-260553 -629584 -276611 -622881
-334415 -683316 -374230 -688169
-313269 124879 -359129 143002
-817520 -510143 -787663 -508890
-214924 376978 -203723 378262
850248 869521 821206 856592
-451150 -346160 -484582 -357143
-46433 869629 -124232 877833
796680 -747619 817933 -740519
-1029197 -36087 -1037276 4696
-751266 984604 -770020 956659
-509995 -864182 -466288 -891211
987782 -966079 983705 -967208
581543 -334018 645571 -322926
710729 -470916 758652 -465557
101578 1002290 -83274 992631
-334365 274783 -345322 338985
-16152 -144622 -3665 -148607
123640 -124324 84954 -123969
308071 819386 311074 809143
-365003 447322 -343373 437198
773096 215234 808755 186113
-802887 -667260 -842484 -729303
-550887 299421 -575207 304486
-324652 -426486 -276470 -407994
-1015699 195345 -1006435 215152
-398076 761565 -424881 762268
-20709 -25086 -3620 -24869
648963 88669 598677 72996
417023 52027 311148 123781
-614645 599402 -615074 602816
985646 626548 974585 617415
-163668 -1030309 -176111 -1031595
984146 -90362 978302 -98928
921015 251230 911699 242628
499690 512516 508034 495276
195017 -631051 115217 -630447
-159690 -851841 -179838 -852662
-422413 831253 -430826 831542
-765971 -122776 -766250 -125354
-433478 637341 -471481 677662
543427 237972 554304 219267
-457933 -768852 -440759 -770053
86858 -542164 -231161 -547672
-200098 -182590 -213540 -166541
-304436 -136802 -291806 -149238
-481654 742605 -485261 740882
1007278 601593 1023795 661782
-583007 -266174 -541357 -257197
932954 -464115 956767 -441803
677547 639242 673845 644256
1019478 240249 993917 432830
1006480 -554883 1015452 -555680
1045113 -764718 1046658 -752413
97838 -826212 168360 -830446
-979853 189495 -983393 181746
-639368 239069 -699123 247851
54528 570413 219618 466981
-253673 453844 -517527 637298
165543 -277822 116716 -289146
-401171 1021266 -472970 1020040
-868782 -749757 -910023 -768371
646957 1033880 388202 1035158
34235 343307 26193 348451
-548607 -299967 -549093 -297794
256249 -233058 382229 -229763
-536014 -276184 -564265 -287154
-126718 -1007029 -115497 -1008470
623428 -892462 604383 -894744
-744521 897501 -723114 888095
-1014977 -873734 -857559 -669561
329254 -591375 330436 -609563
-211129 -751456 -310906 -744758
-599428 -757190 -621000 -748472
61687 -58599 63775 -41179
-541961 386833 -550911 392696
-875605 -319445 -854987 -260424
343575 492497 332765 501462
-685973 884197 -755512 932931
867224 -932248 945774 -944628
-643739 -696629 -638018 -700131
335422 115874 319904 135463
503154 -440003 719727 -436093
726402 -166991 759065 -184526
-488865 948768 -466036 955287
824305 78485 799270 102012
-966736 -462601 -961347 -513668
540247 221134 535486 226712
891751 935196 880598 936000
953614 -679612 944862 -701574
-525956 434188 -492373 401111
810422 -319328 832706 -314190
42675 -855955 -40340 -854000
-835389 -811121 -807899 -747749
-895557 460870 -915924 363852
-722878 17410 -791302 -50772
-648241 -690826 -628441 -684203
-127093 988608 -104934 983927
723245 545907 710578 500372
-367339 -920370 -560499 -915784
58099 -930418 -32069 -936687
-53439 -579953 -270055 -576274
381959 -517063 394656 -557126
19994 457633 -89037 549538
-336620 50856 -340768 35674
-547612 -136724 -531957 -150965
910554 85618 899999 90028
346269 -121459 313412 -102148
-983840 346694 -978704 345616
404012 -316129 551417 -283511
635123 -456122 637438 -471623
932881 180563 940449 179113
750203 -402018 850465 -404493
-63262 -588038 -47909 -587579
196969 82951 258344 22316
-1044014 99384 -1032034 22558
380120 983666 339612 972059
882344 335725 831836 249924
-309775 -269407 -302615 -264450
394049 622093 393798 627708
96470 -424266 88043 -445226
-201893 208821 -310711 241313
265183 -139695 265417 -162466
-333643 998119 -224468 982028
854139 560950 840310 491252
455967 -241371 424469 -263535
614720 -976919 261462 -979885
-452438 177683 -388212 135709
-989420 -960408 -995369 -964270
984470 -570149 961414 -598304
